0.542	0.648102	2.41361	3.6481	5.41361	
0.543	0.643763	2.41252	3.64376	5.41252	
0.544	0.639424	2.41144	3.63942	5.41144	
0.545	0.635085	2.41036	3.63508	5.41036	
0.546	0.630745	2.40928	3.63075	5.40928	
0.547	0.626406	2.4082	3.62641	5.4082	
0.548	0.622067	2.40711	3.62207	5.40711	
0.549	0.617727	2.40603	3.61773	5.40603	
0.55	0.613388	2.40495	3.61339	5.40495	
0.551	0.609049	2.40387	3.60905	5.40387	
0.552	0.604709	2.40279	3.60471	5.40279	
0.553	0.60037	2.40171	3.60037	5.40171	
0.554	0.596031	2.40062	3.59603	5.40062	
0.555	0.591692	2.39954	3.59169	5.39954	
0.556	0.587352	2.39846	3.58735	5.39846	
0.557	0.583013	2.39738	3.58301	5.39738	
0.558	0.578674	2.3963	3.57867	5.3963	
0.559	0.574334	2.39521	3.57433	5.39521	
0.56	0.569995	2.39413	3.57	5.39413	
