Pt386	3.088	0.997317	0.00229767	0.000385414	
Pt387	3.096	0.99731	0.00230262	0.000386886	
Pt388	3.104	0.997304	0.00230758	0.000388361	
Pt389	3.112	0.997298	0.00231255	0.00038984	
Pt390	3.12	0.997291	0.00231753	0.000391321	
Pt391	3.128	0.997285	0.00232253	0.000392806	
Pt392	3.136	0.997278	0.00232753	0.000394294	
Pt393	3.144	0.997272	0.00233255	0.000395785	
Pt394	3.152	0.997265	0.00233757	0.00039728	
Pt395	3.16	0.997259	0.00234261	0.000398778	
Pt396	3.168	0.997252	0.00234766	0.000400278	
Pt397	3.176	0.997246	0.00235272	0.000401783	
Pt398	3.184	0.997239	0.00235779	0.00040329	
Pt399	3.192	0.997232	0.00236287	0.000404801	
Pt400	3.2	0.997226	0.00236796	0.000406314	
Pt401	3.208	0.997219	0.00237306	0.000407832	
Pt402	3.216	0.997212	0.00237817	0.000409352	
Pt403	3.224	0.997206	0.00238329	0.000410876	
Pt404	3.232	0.997199	0.00238843	0.000412403	
Pt405	3.24	0.997192	0.00239357	0.000413933	
Pt406	3.248	0.997186	0.00239873	0.000415466	
Pt407	3.256	0.997179	0.0024039	0.000417003	
Pt408	3.264	0.997172	0.00240908	0.000418543	
Pt409	3.272	0.997166	0.00241427	0.000420087	
Pt410	3.28	0.997159	0.00241947	0.000421634	
Pt411	3.288	0.997152	0.00242468	0.000423184	
Pt412	3.296	0.997145	0.00242991	0.000424737	
Pt413	3.304	0.997139	0.00243514	0.000426294	
Pt414	3.312	0.997132	0.00244039	0.000427854	
Pt415	3.32	0.997125	0.00244564	0.000429418	
Pt416	3.328	0.997118	0.00245091	0.000430985	
Pt417	3.336	0.997111	0.00245619	0.000432555	
Pt418	3.344	0.997104	0.00246148	0.000434129	
Pt419	3.352	0.997098	0.00246679	0.000435706	
Pt420	3.36	0.997091	0.0024721	0.000437286	
Pt421	3.368	0.997084	0.00247743	0.00043887	
Pt422	3.376	0.997077	0.00248276	0.000440457	
Pt423	3.384	0.99707	0.00248811	0.000442048	
Pt424	3.392	0.997063	0.00249347	0.000443642	
Pt425	3.4	0.997056	0.00249884	0.000445239	
Pt426	3.408	0.997049	0.00250422	0.00044684	
Pt427	3.416	0.997042	0.00250962	0.000448445	
Pt428	3.424	0.997035	0.00251502	0.000450053	
Pt429	3.432	0.997028	0.00252044	0.000451664	
Pt430	3.44	0.997021	0.00252587	0.000453279	
Pt431	3.448	0.997014	0.00253131	0.000454897	
Pt432	3.456	0.997007	0.00253676	0.000456519	
Pt433	3.464	0.997	0.00254223	0.000458144	
Pt434	3.472	0.996993	0.0025477	0.000459773	
Pt435	3.48	0.996985	0.00255319	0.000461405	
Pt436	3.488	0.996978	0.00255869	0.000463041	
Pt437	3.496	0.996971	0.0025642	0.00046468	
Pt438	3.504	0.996964	0.00256972	0.000466323	
Pt439	3.512	0.996957	0.00257526	0.00046797	
Pt440	3.52	0.99695	0.0025808	0.00046962	
Pt441	3.528	0.996942	0.00258636	0.000471273	
Pt442	3.536	0.996935	0.00259193	0.00047293	
Pt443	3.544	0.996928	0.00259752	0.000474591	
Pt444	3.552	0.996921	0.00260311	0.000476255	
Pt445	3.56	0.996913	0.00260872	0.000477923	
Pt446	3.568	0.996906	0.00261433	0.000479594	
Pt447	3.576	0.996899	0.00261996	0.000481269	
Pt448	3.584	0.996891	0.00262561	0.000482948	
Pt449	3.592	0.996884	0.00263126	0.00048463	
Pt450	3.6	0.996877	0.00263693	0.000486316	
Pt451	3.608	0.996869	0.00264261	0.000488005	
Pt452	3.616	0.996862	0.0026483	0.000489698	
Pt453	3.624	0.996855	0.002654	0.000491395	
Pt454	3.632	0.996847	0.00265972	0.000493095	
Pt455	3.64	0.99684	0.00266544	0.000494799	
Pt456	3.648	0.996832	0.00267118	0.000496507	
Pt457	3.656	0.996825	0.00267694	0.000498219	
Pt458	3.664	0.996817	0.0026827	0.000499934	
Pt459	3.672	0.99681	0.00268848	0.000501652	
Pt460	3.68	0.996802	0.00269427	0.000503375	
Pt461	3.688	0.996795	0.00270007	0.000505101	
Pt462	3.696	0.996787	0.00270588	0.000506831	
Pt463	3.704	0.99678	0.00271171	0.000508565	
Pt464	3.712	0.996772	0.00271755	0.000510302	
Pt465	3.72	0.996765	0.0027234	0.000512043	
Pt466	3.728	0.996757	0.00272926	0.000513788	
Pt467	3.736	0.996749	0.00273514	0.000515537	
Pt468	3.744	0.996742	0.00274103	0.000517289	
Pt469	3.752	0.996734	0.00274693	0.000519045	
Pt470	3.76	0.996726	0.00275285	0.000520805	
Pt471	3.768	0.996719	0.00275877	0.000522569	
Pt472	3.776	0.996711	0.00276471	0.000524336	
Pt473	3.784	0.996703	0.00277067	0.000526108	
Pt474	3.792	0.996695	0.00277663	0.000527883	
Pt475	3.8	0.996688	0.00278261	0.000529662	
Pt476	3.808	0.99668	0.0027886	0.000531444	
Pt477	3.816	0.996672	0.00279461	0.000533231	
Pt478	3.824	0.996664	0.00280062	0.000535022	
Pt479	3.832	0.996657	0.00280665	0.000536816	
Pt480	3.84	0.996649	0.00281269	0.000538614	
Pt481	3.848	0.996641	0.00281875	0.000540416	
Pt482	3.856	0.996633	0.00282482	0.000542222	
Pt483	3.864	0.996625	0.0028309	0.000544032	
Pt484	3.872	0.996617	0.00283699	0.000545846	
Pt485	3.88	0.996609	0.0028431	0.000547663	
Pt486	3.888	0.996601	0.00284922	0.000549485	
Pt487	3.896	0.996593	0.00285536	0.00055131	
Pt488	3.904	0.996585	0.0028615	0.00055314	
Pt489	3.912	0.996577	0.00286766	0.000554973	
Pt490	3.92	0.996569	0.00287384	0.00055681	
Pt491	3.928	0.996561	0.00288002	0.000558651	
Pt492	3.936	0.996553	0.00288622	0.000560497	
Pt493	3.944	0.996545	0.00289244	0.000562346	
Pt494	3.952	0.996537	0.00289866	0.000564199	
Pt495	3.96	0.996529	0.0029049	0.000566056	
Pt496	3.968	0.996521	0.00291116	0.000567917	
Pt497	3.976	0.996513	0.00291742	0.000569782	
Pt498	3.984	0.996505	0.0029237	0.000571652	
Pt499	3.992	0.996496	0.00292999	0.000573525	
Pt500	4	0.996488	0.0029363	0.000575402	
Pt501	4.008	0.99648	0.00294262	0.000577283	
Pt502	4.016	0.996472	0.00294896	0.000579169	
Pt503	4.024	0.996464	0.0029553	0.000581058	
Pt504	4.032	0.996455	0.00296166	0.000582951	
Pt505	4.04	0.996447	0.00296804	0.000584849	
Pt506	4.048	0.996439	0.00297443	0.00058675	
Pt507	4.056	0.996431	0.00298083	0.000588656	
Pt508	4.064	0.996422	0.00298724	0.000590566	
Pt509	4.072	0.996414	0.00299367	0.00059248	
